id,uvrstitev,naslov,avtor,leto,žanr1,žanr2,ocena,nagrade,kritike,bralci
543086,1172,Tom's Midnight Garden,Philippa Pearce,1958,Fantasy,Childrens,4.04,2,494,16936
5439,173,Interpreter of Maladies,Jhumpa Lahiri,1999,Fiction,Short Stories,4.12,3,7808,119307
545951,510,Death Comes for the Archbishop,Willa Cather,1927,Fiction,Classics,3.87,1,1752,22184
546018,129,Roots: The Saga of an American Family,Alex Haley,1976,Fiction,Classics,4.41,5,2538,118661
5470,2,1984,George Orwell,1949,Science Fiction,Literature,4.13,2,41357,1925362
547094,503,I Am Legend and Other Stories,Richard Matheson,1954,Horror,Fiction,3.99,0,4317,100403
5472,394,Animal Farm / 1984,George Orwell,1950,Classics,Fiction,4.24,0,1211,107258
54741,1185,Toda Mafalda,Quino,1993,Sequential Art,Humor,4.76,0,185,5521
5488,800,The Cairo Trilogy: Palace Walk / Palace of Desire / Sugar Street (The Cairo Trilogy #1-3),Naguib Mahfouz,1957,Fiction,Cultural,4.45,0,218,2937
55022,1237,"The Neon Rain (Dave Robicheaux, #1)",James Lee Burke,1987,Mystery,Fiction,3.99,0,781,15656
55030,548,Cosmos,Carl Sagan,1980,Science,Nonfiction,4.35,2,1676,75009
550454,1176,"Aztec (Aztec, #1)",Gary Jennings,1980,Historical Fiction,Fiction,4.19,1,670,13078
5515,1247,The Diary of Anne Frank: And Related Readings,Frances Goodrich,1955,Plays,Classics,4.03,1,340,5136
5517,392,A Raisin in the Sun,Lorraine Hansberry,1959,Plays,Classics,3.71,2,1940,48751
551876,1449,Tikki Tikki Tembo,Arlene Mosel,1968,Childrens,Childrens,4.21,1,737,50585
5527,226,All the King's Men,Robert Penn Warren,1946,Fiction,Classics,4.08,1,1895,45767
55403,1331,Black Hawk Down,Mark Bowden,1999,History,Nonfiction,4.27,1,1194,42081
55428,862,Goodbye to All That,Robert Graves,1929,Nonfiction,Biography,4.05,0,471,7452
5544,668,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Richard Feynman,1984,Science,Nonfiction,4.29,0,3211,90247
56034,313,The French Lieutenant's Woman,John Fowles,1969,Fiction,Classics,3.85,1,1163,37271
561770,1299,Evangeline: A Tale of Acadie,Henry Wadsworth Longfellow,1847,Poetry,Classics,3.88,0,157,1454
561909,112,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,Corrie ten Boom,1971,History,Christian,4.41,0,7513,169593
56373,827,Tipping the Velvet,Sarah Waters,1998,Historical Fiction,Fiction,4.0,2,1919,43143
5659,169,The Wind in the Willows,Kenneth Grahame,1908,Classics,Fiction,3.98,1,3845,132974
56616,1321,Double Indemnity,James M. Cain,1936,Mystery,Fiction,4.12,0,733,13986
56674,582,"Empire of the Sun (Empire of the Sun, #1)",J.G. Ballard,1984,Fiction,Historical Fiction,3.98,3,610,12363
567678,682,The Wasp Factory,Iain Banks,1984,Fiction,Horror,3.85,1,2907,50408
567704,803,Imajica,Clive Barker,1991,Fantasy,Horror,4.16,0,666,16860
567795,1340,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,1990,Nonfiction,Self Help,4.22,1,7173,182074
568236,1433,A Distant Mirror:  The Calamitous 14th Century,Barbara W. Tuchman,1978,History,Nonfiction,4.11,2,945,21629
56842,1151,Fatherland,Robert   Harris,1992,Fiction,Historical Fiction,3.95,0,1313,22009
5693,897,Selected Stories,Anton Chekhov,1900,Short Stories,Fiction,4.36,0,460,23248
572764,1483,Auntie Mame,Jerome Lawrence,1960,Plays,Fiction,4.2,0,15,590
57586,877,Giants in the Earth,O.E. Rølvaag,1925,Fiction,Historical Fiction,3.98,0,409,4109
5759,110,Fight Club,Chuck Palahniuk,1996,Fiction,Contemporary,4.2,1,10674,373119
577283,857,The Confessions of Nat Turner,William Styron,1967,Fiction,Historical Fiction,3.96,3,373,11579
5787,650,The Aleph and Other Stories,Jorge Luis Borges,1947,Short Stories,Fiction,4.39,0,741,21529
57913,761,The Illuminatus! Trilogy,Robert Shea,1975,Fiction,Science Fiction,4.0,1,720,12853
57936,861,Seven Pillars of Wisdom: A Triumph,T.E. Lawrence,1922,History,Nonfiction,4.01,0,464,4891
579696,1199,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,Scott Dikkers,1998,Humor,Fiction,4.18,1,119,10868
58027,621,Alias Grace,Margaret Atwood,1996,Fiction,Historical Fiction,3.97,5,2678,56987
5805,373,V for Vendetta,Alan Moore,1990,Sequential Art,Sequential Art,4.25,2,3933,215396
5809,497,V.,Thomas Pynchon,1963,Fiction,Literature,3.97,2,797,15552
5845,1240,A Bend in the River,V.S. Naipaul,1979,Fiction,Cultural,3.77,1,643,11577
5849,979,A House for Mr Biswas,V.S. Naipaul,1961,Fiction,Classics,3.82,0,602,14047
586472,544,The Right Stuff,Tom Wolfe,1979,Nonfiction,History,4.23,3,888,31966
588138,301,The Hero With a Thousand Faces,Joseph Campbell,1949,Nonfiction,Fantasy,4.25,0,1175,20024
588234,855,Ceremony,Leslie Marmon Silko,1977,Fiction,Classics,3.72,1,954,12809
5907,8,The Hobbit,J.R.R. Tolkien,1937,Fantasy,Classics,4.24,3,36355,2113685
59151,963,Chess Story,Stefan Zweig,1941,Fiction,European Literature,4.27,0,1516,26402
59219,500,"The Talisman (The Talisman, #1)",Stephen King,1984,Horror,Fantasy,4.12,3,2226,83900
592191,690,Birdy,William Wharton,1978,Fiction,Classics,4.03,1,153,4215
592657,693,Deliverance,James Dickey,1970,Fiction,Classics,3.86,2,923,24837
5932,432,Twenty Love Poems and a Song of Despair,Pablo Neruda,1924,Poetry,Classics,4.33,0,1393,36084
59415,1444,Terra Nostra,Carlos Fuentes,1975,Fiction,Historical Fiction,4.1,1,64,753
5942,1416,Anil's Ghost,Michael Ondaatje,2000,Fiction,Cultural,3.53,4,994,12159
5946,1075,In the Skin of a Lion,Michael Ondaatje,1987,Fiction,Cultural,3.88,2,733,11963
5954,420,Narcissus and Goldmund,Hermann Hesse,1930,Fiction,Classics,4.19,1,1218,31108
59716,100,To the Lighthouse,Virginia Woolf,1927,Classics,Fiction,3.76,1,4436,90888
597790,1442,The Children of Húrin,J.R.R. Tolkien,2007,Fantasy,Fiction,3.93,1,2257,45273
59780,836,Cosmicomics,Italo Calvino,1965,Fiction,Short Stories,4.2,1,708,11138
11499,733,The Promise,Chaim Potok,1977,Romance,Fiction,4.12,0,353,10366
59924,588,The Lathe of Heaven,Ursula K. Le Guin,1971,Science Fiction,Fiction,4.09,4,1938,32228
59960,601,Batman: The Dark Knight Returns,Frank Miller,1986,Sequential Art,Dc Comics,4.24,0,2744,139859
6,244,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,2000,Fantasy,Young Adult,4.52,9,28844,1774870
600335,891,The Dollmaker,Harriette Simpson Arnow,1954,Fiction,Historical Fiction,4.16,1,328,2494
60142,1180,La ciudad y los perros,Mario Vargas Llosa,1962,Fiction,European Literature,4.09,2,455,11150
60211,1365,The Shadow of the Torturer (The Book of the New Sun #1),Gene Wolfe,1980,Fantasy,Science Fiction,3.8,5,800,15650
60483,1399,Music for Chameleons,Truman Capote,1980,Short Stories,Fiction,4.05,0,375,6667
606818,1212,"Holy Blood, Holy Grail",Michael Baigent,1982,Nonfiction,Religion,3.46,0,661,9906
60748,762,A Child Called &quot;It&quot; (Dave Pelzer #1),Dave Pelzer,1995,Nonfiction,Autobiography,4.08,2,13389,315386
607639,709,The Beach,Alex Garland,1996,Fiction,Travel,3.9,1,1978,55448
60792,396,The Accidental Tourist,Anne Tyler,1985,Fiction,Contemporary,3.9,2,1649,79543
60926,1427,"Lilith's Brood (Xenogenesis, #1-3)",Octavia E. Butler,1987,Science Fiction,Fiction,4.29,0,680,9139
60931,674,Kindred,Octavia E. Butler,1979,Historical Fiction,Fiction,4.17,0,5054,41955
61049,1354,Autobiography of Red,Anne Carson,1998,Poetry,Fiction,4.32,0,928,9272
61179,1043,Ringworld (Ringworld #1),Larry Niven,1970,Science Fiction,Fiction,3.96,3,2394,78711
612188,600,"Memories, Dreams, Reflections",C.G. Jung,1961,Psychology,Nonfiction,4.19,0,425,16692
6149,73,"Beloved (The Trilogy, #1)",Toni Morrison,1987,Fiction,Classics,3.76,6,7328,235149
6150,264,"Cry, the Beloved Country",Alan Paton,1948,Fiction,Classics,3.86,1,3096,51637
61535,505,The Selfish Gene,Richard Dawkins,1976,Science,Nonfiction,4.11,0,2291,97181
61539,811,The Structure of Scientific Revolutions,Thomas S. Kuhn,1962,Science,Nonfiction,3.98,0,799,16713
6159,1396,Reservation Blues,Sherman Alexie,1995,Fiction,Magical Realism,3.97,2,728,10326
6163,802,"The Border Trilogy: All the Pretty Horses, The Crossing, Cities of the Plain",Cormac McCarthy,1994,Fiction,Western,4.43,0,273,4565
61665,1485,Billions & Billions: Thoughts on Life and Death at the Brink of the Millennium,Carl Sagan,1997,Science,Nonfiction,4.26,0,345,10691
61666,389,Contact,Carl Sagan,1985,Science Fiction,Fiction,4.1,1,1990,91461
616828,272,Heart of Darkness and The Secret Sharer,Joseph Conrad,1910,Classics,Fiction,3.49,0,721,14875
6174,415,Survival in Auschwitz,Primo Levi,1958,Nonfiction,History,4.27,0,1088,31300
6176,1479,The Drowned and the Saved,Primo Levi,1986,Nonfiction,History,4.36,0,197,3667
6192,188,Disgrace,J.M. Coetzee,1999,Fiction,Cultural,3.83,4,4337,58999
6193,1340,Life and Times of Michael K,J.M. Coetzee,1983,Fiction,Cultural,3.84,3,677,11724
61938,1245,"The Rowan (The Tower and the Hive, #1)",Anne McCaffrey,1990,Science Fiction,Fantasy,4.02,0,309,13483
6194,534,Waiting for the Barbarians,J.M. Coetzee,1980,Fiction,Cultural,3.94,4,1234,17361
61942,1294,"The Dragonriders of Pern (Dragonriders of Pern, #1-3)",Anne McCaffrey,1968,Fantasy,Science Fiction,4.21,0,405,21941
61975,531,"Dragonflight (Dragonriders of Pern, #1)",Anne McCaffrey,1968,Fantasy,Science Fiction,4.1,0,2244,96829
6217,637,"Kristin Lavransdatter (Kristin Lavransdatter, #1-3)",Sigrid Undset,1920,Historical Fiction,Fiction,4.27,1,740,5619
6219656,1232,The Lottery,Shirley Jackson,1948,Short Stories,Classics,4.1,0,1448,37804
62291,308,"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,2000,Fantasy,Fiction,4.54,5,19034,504357
62292,1494,"Sword in the Storm (The Rigante, #1)",David Gemmell,1998,Fantasy,Fiction,4.24,0,173,7287
625094,813,The Leopard,Giuseppe Tomasi di Lampedusa,1958,Fiction,Historical Fiction,3.98,1,984,13617
6259,381,Birdsong,Sebastian Faulks,1993,Historical Fiction,Fiction,4.06,1,2443,53749
62772,1453,I Am a Cat,Natsume Sōseki,1905,Fiction,Cultural,3.71,0,472,4804
62793,1019,Spring Snow,Yukio Mishima,1968,Fiction,Cultural,4.16,1,506,7308
62798,1376,The Temple of the Golden Pavilion,Yukio Mishima,1956,Fiction,Cultural,3.98,0,394,7036
629,185,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,1974,Philosophy,Fiction,3.75,1,6153,146818
6294,841,Howl's Moving Castle (Howl's Moving Castle #1),Diana Wynne Jones,1986,Fantasy,Fiction,4.3,2,8623,134219
6295,322,Howl and Other Poems,Allen Ginsberg,1956,Poetry,Classics,4.14,0,1201,72031
63033,661,The Savage Detectives,Roberto Bolaño,1998,Fiction,Novels,4.08,3,2472,22291
6310,62,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,1964,Fiction,Childrens,4.1,2,8017,484921
6319,242,The BFG,Roald Dahl,1982,Childrens,Fiction,4.21,6,7432,248482
6327,287,The Witches,Roald Dahl,1983,Childrens,Fantasy,4.16,3,4927,223267
634623,1179,"Not A Penny More, Not A Penny Less",Jeffrey Archer,1976,Fiction,Thriller,3.99,0,830,29999
63689,1421,The Great Railway Bazaar,Paul Theroux,1969,Travel,Nonfiction,3.91,0,598,12459
63697,631,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Oliver Sacks,1985,Nonfiction,Psychology,4.04,0,3890,103170
63832,829,Blue Highways,William Least Heat-Moon,1982,Nonfiction,Travel,4.0,0,845,15558
638478,1337,It Can't Happen Here,Sinclair Lewis,1935,Fiction,Classics,3.86,1,847,4577
63913,507,Trout Fishing in America,Richard Brautigan,1967,Fiction,Poetry,3.83,0,540,8640
64105,1026,"The Last Enchantment (Arthurian Saga, #3)",Mary Stewart,1979,Fantasy,Fiction,4.15,0,308,12078
64216,527,"Guards! Guards! (Discworld, #8; City Watch #1)",Terry Pratchett,1989,Fantasy,Fiction,4.31,0,2420,112745
6424171,338,Jurassic Park,Michael Crichton,1991,Science Fiction,Fiction,3.95,8,7690,627582
642914,1309,Rabelais and His World,Mikhail Bakhtin,1965,Philosophy,Philosophy,4.21,0,44,926
64417,564,The Threepenny Opera,Bertolt Brecht,1928,Plays,Drama,3.96,0,138,7503
647,872,No Logo,Naomi Klein,1999,Nonfiction,Politics,3.86,1,730,19445
6514,42,The Bell Jar,Sylvia Plath,1963,Classics,Fiction,3.97,0,14996,425968
65217,1437,The Five Chinese Brothers,Claire Huchet Bishop,1938,Childrens,Childrens,4.18,0,319,20020
6539,1447,"The Body Farm (Kay Scarpetta, #5)",Patricia Cornwell,1994,Mystery,Mystery,4.04,0,931,53018
6551,577,Herzog,Saul Bellow,1964,Fiction,Classics,3.79,2,805,14767
65605,326,"The Magician's Nephew (Chronicles of Narnia, #6)",C.S. Lewis,1955,Childrens,Christian,4.01,0,8162,290731
65641,446,"The Silver Chair (Chronicles of Narnia, #4)",C.S. Lewis,1953,Fantasy,Fiction,3.95,0,3159,178152
65840,988,"Anne of Windy Poplars (Anne of Green Gables, #4)",L.M. Montgomery,1936,Classics,Young Adult,4.03,0,1201,47922
659388,945,Nobody's Fool,Richard Russo,1993,Fiction,Humor,4.12,0,1253,18244
659469,900,The Hobbit: Graphic Novel,Chuck Dixon,1989,Fantasy,Classics,4.48,0,941,159667
6596,1449,The Four Agreements: A Practical Guide to Personal Freedom,Miguel Ruiz,1997,Nonfiction,Spirituality,4.11,0,5664,104686
662,47,Atlas Shrugged,Ayn Rand,1957,Fiction,Classics,3.68,2,14272,286136
667,303,Anthem,Ayn Rand,1938,Fiction,Philosophy,3.62,2,6830,102613
667234,1286,The Cat in the Hat Comes Back,Dr. Seuss,1958,Childrens,Childrens,3.82,0,418,22323
668,1147,We the Living,Ayn Rand,1936,Fiction,Classics,3.88,0,1133,21882
6689,189,James and the Giant Peach,Roald Dahl,1961,Childrens,Young Adult,3.99,0,4838,277945
6690,978,Danny the Champion of the World,Roald Dahl,1975,Childrens,Fiction,4.07,3,1731,42846
6693,1274,Fantastic Mr. Fox,Roald Dahl,1970,Childrens,Fiction,4.02,2,2637,70827
6702418,1159,Time and Again,Jack Finney,1970,Science Fiction,Fiction,3.98,1,1696,13525
672948,1027,Arch of Triumph: A Novel of a Man Without a Country,Erich Maria Remarque,1945,Fiction,European Literature,4.39,0,281,12529
6748,945,A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments,David Foster Wallace,1996,Nonfiction,Writing,4.28,0,1990,25208
6759,140,Infinite Jest,David Foster Wallace,1996,Fiction,Contemporary,4.32,0,6687,53517
676737,546,Grendel,John Gardner,1970,Fiction,Fantasy,3.69,1,1497,25843
677877,968,Being There,Jerzy Kosiński,1970,Fiction,Humor,3.87,0,596,7854
68086,697,"The Maltese Falcon, The Thin Man, Red Harvest",Dashiell Hammett,1987,Fiction,Mystery,4.3,0,60,1520
6819,1437,Ghostwritten,David Mitchell,1999,Fiction,Fantasy,4.06,2,1793,20131
682804,271,"The Killer Angels (The Civil War Trilogy, #2)",Michael Shaara,1974,Historical Fiction,Fiction,4.3,1,3882,60693
68487,1327,"Royal Assassin (Farseer Trilogy, #2)",Robin Hobb,1996,Fantasy,Fantasy,4.21,0,2432,95577
68494,712,"Perdido Street Station (Bas-Lag, #1)",China Miéville,2000,Fantasy,Science Fiction,3.96,10,3677,44325
6853,450,"One for the Money (Stephanie Plum, #1)",Janet Evanovich,1994,Mystery,Fiction,4.03,6,12759,389274
6870,968,Enduring Love,Ian McEwan,1997,Fiction,Contemporary,3.62,1,1668,29129
68783,417,"Girl, Interrupted",Susanna Kaysen,1993,Autobiography,Psychology,3.89,0,3334,145475
68811,684,Momo,Michael Ende,1973,Fiction,Childrens,4.28,1,1507,32677
6882,442,Papillon,Henri Charrière,1969,Nonfiction,Biography,4.23,0,1354,41673
6900,165,Tuesdays with Morrie,Mitch Albom,1997,Nonfiction,Autobiography,4.05,0,18454,553280
69091,651,The Clown,Heinrich Böll,1963,Fiction,European Literature,4.06,0,750,13003
6952,182,Like Water for Chocolate,Laura Esquivel,1992,Fiction,Romance,3.93,2,6234,279331
69571,1329,"Rich Dad, Poor Dad",Robert T. Kiyosaki,1998,Business,Nonfiction,3.92,1,6113,150793
703292,553,The Witch of Blackbird Pond,Elizabeth George Speare,1958,Historical Fiction,Young Adult,3.96,2,4601,109253
70401,64,On the Road,Jack Kerouac,1957,Classics,Fiction,3.65,1,11494,268135
70535,207,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,1968,Science Fiction,Fiction,4.11,0,3453,171434
70561,346,The Gulag Archipelago 1918-1956,Aleksandr Solzhenitsyn,1973,History,Nonfiction,4.14,0,565,12128
7061,752,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",Alexander McCall Smith,1998,Mystery,Fiction,3.75,1,9091,182190
7069,82,The World According to Garp,John Irving,1976,Fiction,Classics,4.07,2,4418,174602
7073,688,A Son of the Circus,John Irving,1994,Fiction,Cultural,3.6,0,570,16104
7082,155,Do Androids Dream of Electric Sheep?,Philip K. Dick,1968,Science Fiction,Fiction,4.08,1,7663,232385
70912,1201,The Dice Man,Luke Rhinehart,1971,Fiction,Novels,3.6,0,697,11984
7101,931,"The 42nd Parallel (U.S.A., #1)",John Dos Passos,1930,Fiction,Classics,3.84,0,286,4513
71292,1013,"Asterix the Gaul (Asterix, #1)",René Goscinny,1959,Sequential Art,Sequential Art,4.18,0,322,16961
71728,164,Jonathan Livingston Seagull,Richard Bach,1970,Philosophy,Fantasy,3.8,1,5161,144100
71771,1388,"The Bastard (Kent Family Chronicles, #1)",John Jakes,1974,Historical Fiction,Fiction,4.09,0,368,18410
71776,1022,"At Home in Mitford (Mitford Years, #1)",Jan Karon,1994,Fiction,Christian Fiction,4.1,0,2691,45453
719382,1125,"A Division of the Spoils (The Raj Quartet, #4)",Paul Scott,1975,Historical Fiction,Fiction,4.38,0,56,920
7194,1043,The Club Dumas,Arturo Pérez-Reverte,1992,Mystery,Historical Fiction,3.81,3,1489,26714
72003,487,Angels in America:  A Gay Fantasia on National Themes,Tony Kushner,1993,Drama,Plays,4.28,0,333,10881
72159,702,Cat on a Hot Tin Roof,Tennessee Williams,1955,Plays,Classics,4.08,1,676,44945
723456,1379,Capitães da Areia,Jorge Amado,1937,Fiction,Classics,4.16,0,261,8587
7244,48,The Poisonwood Bible,Barbara Kingsolver,1998,Historical Fiction,Fiction,4.02,7,19417,548209
72657,759,Pedagogy of the Oppressed,Paulo Freire,1968,Education,Philosophy,4.25,1,891,15860
72659,965,Never Cry Wolf,Farley Mowat,1963,Nonfiction,Animals,4.19,0,763,17106
73070,1255,"It Had to Be You (Chicago Stars, #1)",Susan Elizabeth Phillips,1994,Romance,Romance,4.04,1,1642,47281
7332,170,The Silmarillion,J.R.R. Tolkien,1977,Fantasy,Fiction,3.86,1,5474,153771
73385,1290,A Knight in Shining Armor,Jude Deveraux,1989,Romance,Romance,4.23,0,1823,28265
7354,275,The Shipping News,Annie Proulx,1992,Fiction,Contemporary,3.82,4,3880,104513
73968,543,"Love Story (Love Story, #1)",Erich Segal,1970,Romance,Classics,3.6,0,2148,43194
739840,838,Bambi,Felix Salten,1923,Classics,Fiction,4.1,0,425,28512
74034,1337,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,Neil Postman,1985,Nonfiction,Sociology,4.13,0,1214,10263
74176,884,The Protestant Ethic and the Spirit of Capitalism,Max Weber,1904,History,Nonfiction,3.88,0,262,7130
743599,1430,"Beyond the Highland Mist (Highlander, #1)",Karen Marie Moning,1999,Romance,Science Fiction,3.99,0,2526,53364
7437,333,Naked Lunch,William S. Burroughs,1959,Fiction,Classics,3.46,0,2636,59822
74403,620,The Deptford Trilogy: Fifth Business/The Manticore/World of Wonders,Robertson Davies,1977,Fiction,Fantasy,4.33,0,321,6549
74406,480,Fifth Business,Robertson Davies,1970,Fiction,Cultural,4.04,1,783,13038
7442,590,The Electric Kool-Aid Acid Test,Tom Wolfe,1968,Nonfiction,History,3.92,0,1472,56419
74862,1479,ماهی سیاه کوچولو,Samad Behrangi,1965,Childrens,Short Stories,4.09,0,341,7439
75504,790,The Collected Poems,Wallace Stevens,1954,Poetry,Literature,4.28,2,131,9261
7572,477,Even Cowgirls Get the Blues,Tom Robbins,1976,Fiction,Humor,3.74,1,1574,43035
757438,1051,The Man Who Planted Trees,Jean Giono,1953,Fiction,Cultural,4.23,0,483,4286
7588,98,A Portrait of the Artist as a Young Man,James Joyce,1916,Classics,Fiction,3.6,0,3761,99670
758901,1217,Tutunamayanlar,Oğuz Atay,1972,Asian Literature,Cultural,4.6,1,199,5630
759960,1238,Rumble Fish,S.E. Hinton,1975,Young Adult,Fiction,3.77,0,704,14363
7604,23,Lolita,Vladimir Nabokov,1955,Classics,Fiction,3.88,1,14473,479337
760941,1497,When Rabbit Howls,Truddi Chase,1980,Nonfiction,Psychology,4.03,0,489,14090
7613,6,Animal Farm,George Orwell,1945,Classics,Science Fiction,3.86,2,32875,1906373
76171,536,We,Yevgeny Zamyatin,1924,Science Fiction,Fiction,3.95,0,2610,45130
7624,585,Lord of the Flies,William Golding,1954,Classics,Fiction,3.64,0,25608,1599749
7628,675,The Good Soldier,Ford Madox Ford,1915,Fiction,Classics,3.72,0,1103,16774
762806,809,"Gorky Park (Arkady Renko, #1)",Martin Cruz Smith,1981,Mystery,Fiction,4.04,1,759,46583
7629,485,The Good Soldier Švejk,Jaroslav Hašek,1921,Fiction,Classics,4.12,0,529,9568
763508,1129,Under Milk Wood,Dylan Thomas,1953,Plays,Drama,4.15,0,292,4527
76401,241,Bury My Heart at Wounded Knee: An Indian History of the American West,Dee Brown,1970,History,Nonfiction,4.2,0,2137,42032
765172,1016,Cane,Jean Toomer,1923,Poetry,Fiction,3.89,0,305,6141
76546,1416,The Wild Iris,Louise Glück,1992,Poetry,Literature,4.19,3,228,4837
76620,43,Watership Down (Watership Down #1),Richard Adams,1972,Classics,Fiction,4.05,5,9852,297378
7669,794,Timeline,Michael Crichton,1999,Fiction,Science Fiction,3.82,0,3491,152771
767171,398,The Rise and Fall of the Third Reich: A History of Nazi Germany,William L. Shirer,1960,History,Nonfiction,4.14,2,1785,63052
76740,1210,The Demolished Man,Alfred Bester,1953,Science Fiction,Fiction,4.0,3,920,21520
76778,167,The Martian Chronicles,Ray Bradbury,1949,Science Fiction,Fiction,4.12,0,4871,147900
76844,1455,The Songlines,Bruce Chatwin,1987,Nonfiction,History,3.99,1,432,6938
76889,384,100 Selected Poems,E.E. Cummings,1954,Poetry,Classics,4.32,0,367,21868
769658,1021,Battlefield Earth: A Saga of the Year 3000,L. Ron Hubbard,1982,Science Fiction,Fiction,3.47,6,950,13227
770051,1280,Olivia,Ian Falconer,2000,Childrens,Childrens,4.13,3,1255,49587
77013,124,As I Lay Dying,William Faulkner,1930,Classics,Fiction,3.72,0,5220,106419
7714,334,Pygmalion,George Bernard Shaw,1912,Classics,Plays,3.9,0,1583,73481
77142,260,Snow Falling on Cedars,David Guterson,1994,Fiction,Historical Fiction,3.79,5,3732,130086
77156,640,"Plainsong (Plainsong, #1)",Kent Haruf,1999,Fiction,Contemporary,3.99,4,3470,45425
77163,402,Stones from the River,Ursula Hegi,1994,Historical Fiction,Fiction,4.06,3,1753,78831
77239,908,Andersonville,MacKinlay Kantor,1955,Historical Fiction,Fiction,4.1,2,254,6162
77244,679,Lake Wobegon Days,Garrison Keillor,1985,Fiction,Humor,3.63,1,442,6003
77262,1034,Animal Dreams,Barbara Kingsolver,1990,Fiction,Contemporary,4.05,0,1923,52697
77276,770,"A Swiftly Tilting Planet (A Wrinkle in Time Quintet, #3)",Madeleine L&#39;Engle,1978,Fantasy,Young Adult,4.12,1,1391,77051
77287,634,Independent People,Halldór Laxness,1934,Fiction,Classics,4.18,1,862,5686
77298,1421,Aunt Julia and the Scriptwriter,Mario Vargas Llosa,1977,Fiction,Cultural,3.9,0,735,11774
773507,1095,"Emily's Quest (Emily, #3)",L.M. Montgomery,1927,Classics,Fiction,4.1,0,453,13020
773514,1205,"Emily Climbs (Emily, #2)",L.M. Montgomery,1925,Classics,Young Adult,4.13,0,384,16464
77390,201,"Anne of Avonlea (Anne of Green Gables, #2)",L.M. Montgomery,1909,Classics,Fiction,4.21,0,2699,103788
77392,749,"Anne of the Island (Anne of Green Gables, #3)",L.M. Montgomery,1915,Historical Fiction,Classics,4.2,0,2121,99017
77394,1043,"Anne's House of Dreams (Anne of Green Gables, #5)",L.M. Montgomery,1917,Classics,Young Adult,4.12,0,1264,54738
773951,1337,The Story of Ferdinand,Munro Leaf,1936,Childrens,Childrens,4.35,1,1155,69665
774032,961,A Fan's Notes,Frederick Exley,1968,Fiction,Literature,4.09,3,372,3118
7742,601,"Ahab's Wife, or The Star-Gazer",Sena Jeter Naslund,1999,Historical Fiction,Fiction,4.02,2,2304,34616
77430,1040,"Master and Commander (Aubrey/Maturin, #1)",Patrick O&#39;Brian,1969,Historical Fiction,Fiction,4.1,1,2369,33859
77449,943,"Here be Dragons (Welsh Princes, #1)",Sharon Kay Penman,1985,Historical Fiction,Fantasy,4.3,0,1107,16835
7745,96,Fear and Loathing in Las Vegas,Hunter S. Thompson,1971,Fiction,Humor,4.08,0,4844,231327
77478,1261,Object Lessons,Anna Quindlen,1991,Fiction,Womens Fiction,3.82,0,231,6708
77507,837,"Red Mars (Mars Trilogy, #1)",Kim Stanley Robinson,1993,Science Fiction,Fiction,3.83,5,2062,47038
775366,1009,The Ambassadors,Henry James,1903,Classics,Fiction,3.66,0,442,9472
77554,705,The Stone Diaries,Carol Shields,1993,Fiction,Cultural,3.84,5,1415,28739
77566,623,"Hyperion (Hyperion Cantos, #1)",Dan Simmons,1989,Science Fiction,Fiction,4.2,9,5287,123240
776159,1477,The Lady in the Lake,Raymond Chandler,1943,Mystery,Fiction,4.06,0,646,12472
7763,77,The Joy Luck Club,Amy Tan,1989,Classics,Cultural,3.89,5,6381,513864
776407,274,"The House at Pooh Corner (Winnie-the-Pooh, #2)",A.A. Milne,1928,Childrens,Fiction,4.35,1,822,70532
776573,980,Riddley Walker,Russell Hoban,1980,Fiction,Science Fiction,4.03,2,618,5519
77661,1005,"The Daughter of Time (Inspector Alan Grant, #5)",Josephine Tey,1951,Mystery,Historical Fiction,3.96,0,2092,16937
77699,953,Dinner at the Homesick Restaurant,Anne Tyler,1982,Fiction,Contemporary,3.82,2,1347,17958
7770,635,"One Fish, Two Fish, Red Fish, Blue Fish",Dr. Seuss,1960,Childrens,Childrens,4.12,0,1991,120511
77711,1079,"A Fire Upon the Deep (Zones of Thought, #1)",Vernor Vinge,1993,Science Fiction,Fiction,4.13,1,1684,38499
77727,116,Calvin and Hobbes,Bill Watterson,1987,Sequential Art,Humor,4.61,0,661,113977
77767,83,"Little House on the Prairie (Little House, #2)",Laura Ingalls Wilder,1935,Classics,Childrens,4.19,0,3065,190198
77770,775,"These Happy Golden Years (Little House, #8)",Laura Ingalls Wilder,1943,Classics,Historical Fiction,4.16,1,921,52029
